ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
0,1,logvar,svm_linear,art,train_once_da,0.5833333333333334,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.6416666666666667,-0.05833333333333335,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_linear,ot,train_once_da,0.5666666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.6416666666666667,-0.07500000000000007,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_linear,mida,train_once_da,0.625,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.6416666666666667,-0.01666666666666672,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_linear,m3d,train_once_da,0.575,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.6416666666666667,-0.06666666666666676,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
1,1,logvar,svm_linear,none,retrain,0.5916666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.6416666666666667,-0.050000000000000044,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,none,train_once,0.525,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.19166666666666665,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,sa,train_once_da,0.5666666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.15000000000000002,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,pt,train_once_da,0.6,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.1166666666666667,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,coral,train_once_da,0.5,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.21666666666666667,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,tca,train_once_da,0.475,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.2416666666666667,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
