ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
0,1,logvar,lda,mida,train_once_da,0.54,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.11688405797101453,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,m3d,train_once_da,0.62,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.03688405797101457,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
1,1,logvar,lda,none,retrain,0.74,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,0.08311594202898542,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,none,train_once,0.62,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.0982608695652174,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,sa,train_once_da,0.75,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.2282608695652174,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,pt,train_once_da,0.72,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.19826086956521738,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,coral,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,-0.021739130434782594,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,tca,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,-0.021739130434782594,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,gfk,train_once_da,0.65,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.12826086956521743,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,rd,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,-0.021739130434782594,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,art,train_once_da,0.71,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.18826086956521737,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,ot,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,-0.021739130434782594,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,mida,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,-0.021739130434782594,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_linear,m3d,train_once_da,0.64,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.11826086956521742,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
1,1,logvar,svm_linear,none,retrain,0.6599999999999999,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5217391304347826,0.13826086956521733,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,none,train_once,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,sa,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,pt,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
